DEPARTAMENTO,MUNICIPIO,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/02/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/02/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,10/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,10/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/02/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,12/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,13/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,13/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,14/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,15/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,15/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,16/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,18/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,18/02/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,19/02/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,19/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,20/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,20/02/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,21/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,21/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,22/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,23/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,24/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,25/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,25/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/02/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,27/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/02/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,01/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,01/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,02/03/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,02/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,03/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,03/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,04/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,05/03/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,05/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,06/03/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,07/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/03/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/03/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,10/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/03/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/03/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,12/03/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,12/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,13/03/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,14/03/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,15/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,15/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,16/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/03/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,18/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,18/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,19/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,20/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,21/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,22/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,23/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,24/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,27/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,29/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,30/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,30/03/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,31/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,31/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,01/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,02/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,02/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,03/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,03/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,04/04/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,04/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,05/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,06/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,06/04/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,07/04/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,07/04/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/04/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/04/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,08/04/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,09/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,10/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/04/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/04/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,11/04/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,12/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,13/04/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,13/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,14/04/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,14/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,15/04/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,16/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,16/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/04/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/04/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,17/04/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,18/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,19/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,21/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,21/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,22/04/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,23/04/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,23/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,24/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,24/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,25/04/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,26/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,27/04/2021,FEMENINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,27/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,28/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,29/04/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA BLANCA / CORTOPUNZANTE,30/04/2021,MASCULINO,ADULTOS,2
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,06/02/2021,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,13/02/2021,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,06/03/2021,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,17/03/2021,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,25/03/2021,MASCULINO,ADULTOS,2
TOLIMA,LÍBANO,ARMA BLANCA / CORTOPUNZANTE,07/04/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA BLANCA / CORTOPUNZANTE,02/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA BLANCA / CORTOPUNZANTE,06/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA BLANCA / CORTOPUNZANTE,21/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,18/01/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,29/01/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,04/02/2021,FEMENINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,07/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,06/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,18/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA BLANCA / CORTOPUNZANTE,27/03/2021,MASCULINO,ADULTOS,1
TOLIMA,PLANADAS,ARMA BLANCA / CORTOPUNZANTE,09/04/2021,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,ARMA BLANCA / CORTOPUNZANTE,10/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,ARMA BLANCA / CORTOPUNZANTE,14/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,ARMA BLANCA / CORTOPUNZANTE,03/02/2021,MASCULINO,ADULTOS,2
TOLIMA,SALDAÑA,ARMA BLANCA / CORTOPUNZANTE,12/04/2021,FEMENINO,ADULTOS,1
VALLE,ALCALÁ,ARMA BLANCA / CORTOPUNZANTE,14/03/2021,FEMENINO,ADULTOS,1
VALLE,ALCALÁ,ARMA BLANCA / CORTOPUNZANTE,24/03/2021,FEMENINO,ADULTOS,1
VALLE,ALCALÁ,ARMA BLANCA / CORTOPUNZANTE,13/04/2021,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,ARMA BLANCA / CORTOPUNZANTE,07/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,04/01/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,06/01/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,12/01/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,20/01/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,26/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,29/01/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,31/01/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,01/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,03/02/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,05/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,06/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,08/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,09/02/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,09/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,10/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,13/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,14/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,19/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,25/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,27/02/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,02/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,05/03/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,09/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,11/03/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,15/03/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,15/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,19/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,25/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,30/03/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,14/04/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,21/04/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,21/04/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,23/04/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,23/04/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA BLANCA / CORTOPUNZANTE,24/04/2021,FEMENINO,ADULTOS,1
VALLE,CAICEDONIA,ARMA BLANCA / CORTOPUNZANTE,07/02/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,01/01/2021,MASCULINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,02/01/2021,FEMENINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,02/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,03/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,03/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,04/01/2021,FEMENINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,04/01/2021,MASCULINO,ADULTOS,6
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,05/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,05/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,06/01/2021,FEMENINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,06/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,07/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,07/01/2021,MASCULINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,08/01/2021,FEMENINO,ADULTOS,5
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,08/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,09/01/2021,MASCULINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,10/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,10/01/2021,MASCULINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,11/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,11/01/2021,MASCULINO,ADULTOS,4
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,12/01/2021,FEMENINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,12/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,13/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,13/01/2021,MASCULINO,ADULTOS,5
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,14/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,16/01/2021,FEMENINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,16/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,18/01/2021,FEMENINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,18/01/2021,MASCULINO,ADULTOS,3
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,19/01/2021,FEMENINO,ADULTOS,2
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,19/01/2021,MASCULINO,ADULTOS,1
VALLE,CALI (CT),ARMA BLANCA / CORTOPUNZANTE,20/01/2021,FEMENINO,ADULTOS,2
